user_id,persona,date,description,amount,category,subcategory,merchant_key,is_anomaly,anomaly_type
1,student,2024-07-10,MORE SUPERMARKET *23903,-241.34,Groceries,Supermarket,MORE SUPERMARKET,0,
1,student,2024-07-11,INDIAN OIL PETROL BANGALORE,-48.78,Transport,Fuel,INDIAN OIL PETROL,1,duplicate_charge
1,student,2024-07-12,ACH D- UNACADEMY-751034,-1975.32,Education,Courses,UNACADEMY,0,
1,student,2024-07-12,MILK DAI 339920,-247.03,Groceries,Local,MILK DAIRY BOOTH,0,
1,student,2024-07-14,FORTIS HOSPITAL *53616,-156.53,Health,Clinic,FORTIS HOSPITAL,0,
1,student,2024-07-16,ACH D- EATSURE-688426,-132.64,Food & Dining,Delivery,EATSURE,0,
1,student,2024-07-16,ACH D- SPOTIFY-315154,-173.67,Subscriptions,Streaming,SPOTIFY,0,
1,student,2024-07-16,POS 3901XXXXXX8197 FRESH VEGETABLES MART MUMBAI,-182.89,Groceries,Local,FRESH VEGETABLES MART,0,
1,student,2024-07-18,BOOKMYSHOW GURGAON,-334.48,Entertainment,Movies,BOOKMYSHOW,0,
1,student,2024-07-18,MUMBAI LOCAL PASS CHENNAI,-270.58,Transport,Public,MUMBAI LOCAL PASS,0,
1,student,2024-07-19,ACH D- TATA POWER-283514,-742.38,Utilities,Electricity,TATA POWER,0,
1,student,2024-07-19,PVR CI 638765,-172.03,Entertainment,Movies,PVR CINEMAS,0,
1,student,2024-07-19,UPI-IRCTC-416790061879@ybl,-95.7,Transport,Public,IRCTC,0,
1,student,2024-07-20,BHARAT  016086,-70.49,Transport,Fuel,BHARAT PETROLEUM,0,
1,student,2024-07-20,HP PETROL PUMP 739556,-84.86,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-07-21,UPI/233844605/DELHI METRO/oksbi,-119.45,Transport,Public,DELHI METRO,0,
1,student,2024-07-23,HP PETROL  973073,-153.31,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-07-25,EATSURE *95550,-144.84,Food & Dining,Delivery,EATSURE,0,
1,student,2024-07-25,POS 7737XXXXXX5970 BIGBASKET GURGAON,-150.48,Groceries,Online,BIGBASKET,0,
1,student,2024-07-25,SWIGGY 109988,-137.93,Food & Dining,Delivery,SWIGGY,0,
1,student,2024-07-25,UPI-BLUE TOKAI-651431367138@icici,-161.74,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-07-29,DELHI METRO 330488,-60.01,Transport,Public,DELHI METRO,0,
1,student,2024-07-29,POS 8434XXXXXX7719 HP PETROL PUMP NOIDA,-89.29,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-07-31,BLINKI 454364,-162.72,Groceries,Online,BLINKIT,0,
1,student,2024-08-01,POS 5726XXXXXX3056 EATSURE DELHI,-131.9,Food & Dining,Delivery,EATSURE,0,
1,student,2024-08-01,UPI-JIOMART-159330963838@icici,-441.9,Groceries,Online,JIOMART,0,
1,student,2024-08-02,PUNJABI DH 556270,-299.9,Food & Dining,Restaurant,PUNJABI DHABA,0,
1,student,2024-08-02,SHELL FUEL DELHI,-42.98,Transport,Fuel,SHELL FUEL,0,
1,student,2024-08-03,ACH D- BMTC BUS PASS-436030,-62.02,Transport,Public,BMTC BUS PASS,0,
1,student,2024-08-04,ALLOWANCE FROM PARENTS BANGALORE,14960.67,Income,Other Income,ALLOWANCE FROM PARENTS,0,
1,student,2024-08-04,DMART 484100,-212.18,Groceries,Supermarket,DMART,0,
1,student,2024-08-05,SPOTIFY 332398,-298.88,Subscriptions,Streaming,SPOTIFY,0,
1,student,2024-08-06,BLUE TOKAI BANGALORE,-210.53,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-08-06,SWIGGY GURGAON,-243.91,Food & Dining,Delivery,SWIGGY,0,
1,student,2024-08-06,UPI/487626549601/RELIANCE FRESH/paytm,-270.93,Groceries,Supermarket,RELIANCE FRESH,0,
1,student,2024-08-10,UPI/623361577108/ICLOUD/oksbi,-98.16,Subscriptions,Software,ICLOUD,0,
1,student,2024-08-12,UPI-SHELL FUEL-584588436698@axl,-91.11,Transport,Fuel,SHELL FUEL,0,
1,student,2024-08-13,STARBUCKS 960969,-89.79,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-08-14,OLA CABS *32448,-83.12,Transport,Rideshare,OLA CABS,0,
1,student,2024-08-16,ACH D- WESTSIDE-846389,-1282.93,Shopping,Fashion,WESTSIDE,0,
1,student,2024-08-16,BOOKMYSHOW *09704,-213.32,Entertainment,Movies,BOOKMYSHOW,0,
1,student,2024-08-16,SPOTIFY *99195,-314.7,Subscriptions,Streaming,SPOTIFY,0,
1,student,2024-08-17,UPI/895462011894/IRCTC/paytm,-86.87,Transport,Public,IRCTC,0,
1,student,2024-08-19,ACH D- EATSURE-787890,-162.51,Food & Dining,Delivery,EATSURE,1,burst
1,student,2024-08-19,BOOKS PUBLISHER PUNE,-1607.21,Education,Fees,BOOKS PUBLISHER,0,
1,student,2024-08-19,EATSURE CHENNAI,-143.29,Food & Dining,Delivery,EATSURE,1,burst
1,student,2024-08-19,HALDIRA 028044,-247.49,Food & Dining,Restaurant,HALDIRAMS,0,
1,student,2024-08-19,OLA CAB 941718,-67.55,Transport,Rideshare,OLA CABS,0,
1,student,2024-08-19,STARBUCKS HYDERABAD,-273.21,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-08-19,STEAM GAMES PUNE,-456.31,Entertainment,Gaming,STEAM GAMES,0,
1,student,2024-08-19,UPI-BMTC BUS PASS-277235851509@axl,-16.04,Transport,Public,BMTC BUS PASS,0,
1,student,2024-08-19,UPI-EATSURE-282769979@icici,-208.81,Food & Dining,Delivery,EATSURE,0,
1,student,2024-08-19,UPI-EATSURE-969232233@ybl,-218.06,Food & Dining,Delivery,EATSURE,1,burst
1,student,2024-08-19,UPI-THIRD WAVE COFFEE-179974080@icici,-196.64,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
1,student,2024-08-19,UPI/748855156/EATSURE/paytm,-148.06,Food & Dining,Delivery,EATSURE,1,burst
1,student,2024-08-20,NETMED 180716,-75191.06,Health,Pharmacy,NETMEDS,1,unusual_high_value
1,student,2024-08-20,OLA CABS *07917,-81.14,Transport,Rideshare,OLA CABS,0,
1,student,2024-08-20,PVR CINEM 558646,-266.0,Entertainment,Movies,PVR CINEMAS,0,
1,student,2024-08-21,COMEDY CLUB TICKETS CHENNAI,-186.02,Entertainment,Events,COMEDY CLUB TICKETS,0,
1,student,2024-08-22,INDANE GAS *11954,-856.27,Utilities,Gas & Water,INDANE GAS,0,
1,student,2024-08-22,KFC *27203,-394.44,Food & Dining,Restaurant,KFC,0,
1,student,2024-08-22,MORE SUPERMARKET *72074,-347.4,Groceries,Supermarket,MORE SUPERMARKET,0,
1,student,2024-08-23,ACH D- DELHI METRO-587957,-57.99,Transport,Public,DELHI METRO,0,
1,student,2024-08-23,MORE SUPERMARKET *72074,-347.4,Groceries,Supermarket,MORE SUPERMARKET,1,duplicate_charge
1,student,2024-08-23,POS 4806XXXXXX9513 MYNTRA BANGALORE,-481.23,Shopping,Online,MYNTRA,0,
1,student,2024-08-26,DELHI METRO *42507,-99.58,Transport,Public,DELHI METRO,0,
1,student,2024-08-26,UPI-BOX8-869644832404@icici,-144.89,Food & Dining,Delivery,BOX8,0,
1,student,2024-08-27,ACH D- DMART-439984,-123.02,Groceries,Supermarket,DMART,0,
1,student,2024-08-28,ACH D- BLUE TOKAI-769809,-240.9,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-08-30,UPI-BOX8-105248169627@icici,-109.1,Food & Dining,Delivery,BOX8,0,
1,student,2024-08-31,SPENCERS *75311,-288.36,Groceries,Supermarket,SPENCERS,0,
1,student,2024-09-01,ALLOWANCE FROM PARENTS HYDERABAD,15565.0,Income,Other Income,ALLOWANCE FROM PARENTS,0,
1,student,2024-09-01,POS 8947XXXXXX8724 BYJUS NOIDA,-1656.93,Education,Courses,BYJUS,0,
1,student,2024-09-02,ACH D- BOOKMYSHOW-219470,-329.08,Entertainment,Movies,BOOKMYSHOW,0,
1,student,2024-09-03,ACH D- BLUE TOKAI-119506,-125.83,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-09-07,OLA CA 772003,-202.04,Transport,Rideshare,OLA CABS,0,
1,student,2024-09-07,POS 8685XXXXXX2948 SWIGGY BANGALORE,-248.72,Food & Dining,Delivery,SWIGGY,0,
1,student,2024-09-09,ACH D- OLA CABS-372864,-158.57,Transport,Rideshare,OLA CABS,0,
1,student,2024-09-09,KFC *62641,-394.62,Food & Dining,Restaurant,KFC,0,
1,student,2024-09-09,UPI-MCDONALDS-290784016336@icici,-254.34,Food & Dining,Restaurant,MCDONALDS,0,
1,student,2024-09-10,POS 6813XXXXXX7219 SWIGGY DELHI,-218.12,Food & Dining,Delivery,SWIGGY,0,
1,student,2024-09-11,UPI-HALDIRAMS-129269082225@icici,-77.97,Food & Dining,Restaurant,HALDIRAMS,0,
1,student,2024-09-11,UPI/117750312639/MCDONALDS/ybl,-149.55,Food & Dining,Restaurant,MCDONALDS,0,
1,student,2024-09-12,POS 6132XXXXXX1723 HP PETROL PUMP MUMBAI,-85.51,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-09-13,POS 8506XXXXXX2404 BLUSMART CHENNAI,-53.99,Transport,Rideshare,BLUSMART,0,
1,student,2024-09-13,UPI/872752764/CAFE COFFEE DAY/oksbi,-148.29,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-09-14,APOLLO PHARMACY *75524,-390.63,Health,Pharmacy,APOLLO PHARMACY,0,
1,student,2024-09-14,POS 6779XXXXXX5660 THIRD WAVE COFFEE GURGAON,-287.73,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
1,student,2024-09-15,POS 9096XXXXXX2941 OLA CABS NOIDA,-314.17,Transport,Rideshare,OLA CABS,0,
1,student,2024-09-16,ACH D- CAFE COFFEE DAY-683707,-102.08,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-09-17,UPI/475367614602/BHARAT PETROLEUM/okhdfc,-252.43,Transport,Fuel,BHARAT PETROLEUM,0,
1,student,2024-09-18,THIRD WAVE COFFEE GURGAON,-140.92,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
1,student,2024-09-20,POS 8825XXXXXX5921 COMEDY CLUB TICKETS MUMBAI,-914.74,Entertainment,Events,COMEDY CLUB TICKETS,0,
1,student,2024-09-21,POS 9021XXXXXX8298 GOOGLE ONE PUNE,-93.73,Subscriptions,Software,GOOGLE ONE,0,
1,student,2024-09-21,SWIGGY *94080,-137.67,Food & Dining,Delivery,SWIGGY,0,
1,student,2024-09-21,UPI-STEAM GAMES-689646936633@ybl,-295.54,Entertainment,Gaming,STEAM GAMES,0,
1,student,2024-09-22,CAFE COFFEE DAY MUMBAI,-333.24,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-09-23,ACH D- RAPIDO-711893,-109.24,Transport,Rideshare,RAPIDO,0,
1,student,2024-09-23,BIGBASKET CHENNAI,-467.05,Groceries,Online,BIGBASKET,0,
1,student,2024-09-23,COMEDY CLUB TICKETS MUMBAI,-175.85,Entertainment,Events,COMEDY CLUB TICKETS,0,
1,student,2024-09-24,ACT FIB 206300,-614.1,Utilities,Telecom,ACT FIBERNET,0,
1,student,2024-09-25,MUMBAI LOCAL PASS *86734,-56.02,Transport,Public,MUMBAI LOCAL PASS,0,
1,student,2024-09-25,UPI-NYKAA-806635981@axl,-683.89,Shopping,Online,NYKAA,0,
1,student,2024-09-26,KFC 763494,-128.21,Food & Dining,Restaurant,KFC,0,
1,student,2024-09-26,UPI/526017253/PUNJABI DHABA/paytm,-341.65,Food & Dining,Restaurant,PUNJABI DHABA,0,
1,student,2024-09-27,BLUE TOKA 268899,-217.47,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-09-27,POS 3003XXXXXX6134 GUPTA PROVISION STORE PUNE,-167.33,Groceries,Local,GUPTA PROVISION STORE,0,
1,student,2024-09-29,UPI-MANIPAL HOSPITAL-493602132@icici,-165.22,Health,Clinic,MANIPAL HOSPITAL,0,
1,student,2024-09-30,UPI-JIOMART-119425439@icici,-691.59,Groceries,Online,JIOMART,0,
1,student,2024-09-30,UPI-SHARMA KIRANA-397281438672@axl,-431.97,Groceries,Local,SHARMA KIRANA,0,
1,student,2024-10-01,ACH D- STEAM GAMES-853754,-287.59,Entertainment,Gaming,STEAM GAMES,0,
1,student,2024-10-01,INDIAN OIL PETROL *67186,-104.63,Transport,Fuel,INDIAN OIL PETROL,0,
1,student,2024-10-03,ALLOWANCE FROM PARENTS MUMBAI,15707.67,Income,Other Income,ALLOWANCE FROM PARENTS,0,
1,student,2024-10-04,BLUE TOKAI *94259,-112.52,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-10-05,SHARMA KIRANA BANGALORE,-96.0,Groceries,Local,SHARMA KIRANA,0,
1,student,2024-10-05,UPI/588412973/ICLOUD/oksbi,-191.74,Subscriptions,Software,ICLOUD,0,
1,student,2024-10-06,BOOKMYSHOW *90637,-252.64,Entertainment,Movies,BOOKMYSHOW,0,
1,student,2024-10-06,UPI/894966424788/PAYTM INSIDER/ybl,-376.17,Entertainment,Events,PAYTM INSIDER,0,
1,student,2024-10-07,UPI/571075277910/BLUE TOKAI/okhdfc,-209.76,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-10-09,MCDONALDS MUMBAI,-138.96,Food & Dining,Restaurant,MCDONALDS,0,
1,student,2024-10-09,UPI-BHARAT PETROLEUM-333889269913@icici,-161.99,Transport,Fuel,BHARAT PETROLEUM,0,
1,student,2024-10-10,KFC MUMBAI,-206.75,Food & Dining,Restaurant,KFC,0,
1,student,2024-10-11,HP PETROL PUMP GURGAON,-65.8,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-10-13,COURSERA 346975,-1831.33,Education,Courses,COURSERA,0,
1,student,2024-10-13,UPI-PIZZA HUT-866438678@ybl,-223.96,Food & Dining,Delivery,PIZZA HUT,0,
1,student,2024-10-13,UPI/044442829625/SPENCERS/okhdfc,-270.38,Groceries,Supermarket,SPENCERS,0,
1,student,2024-10-14,ACH D- APPLE STORE-701056,-1033.68,Shopping,Electronics,APPLE STORE,0,
1,student,2024-10-17,POS 2807XXXXXX2980 HALDIRAMS GURGAON,-187.72,Food & Dining,Restaurant,HALDIRAMS,0,
1,student,2024-10-17,UPI-RAPIDO-565650102@icici,-72.95,Transport,Rideshare,RAPIDO,0,
1,student,2024-10-18,ACH D- NAMMA METRO-815234,-1090.47,Transport,Public,NAMMA METRO,1,amount_spike
1,student,2024-10-20,UPI-BESCOM-270349738@ybl,-297.12,Utilities,Electricity,BESCOM,0,
1,student,2024-10-23,BLINKIT *05354,-370.57,Groceries,Online,BLINKIT,0,
1,student,2024-10-24,UPI/327579682268/STARBUCKS/oksbi,-134.14,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-10-25,POS 6139XXXXXX6638 BOX8 HYDERABAD,-126.94,Food & Dining,Delivery,BOX8,0,
1,student,2024-10-25,UPI-MCDONALDS-627571498956@axl,-121.67,Food & Dining,Restaurant,MCDONALDS,0,
1,student,2024-10-26,CULT FIT 138735,-624.28,Health,Fitness,CULT FIT,0,
1,student,2024-10-26,NAMMA  588419,-171.42,Transport,Public,NAMMA METRO,0,
1,student,2024-10-26,NAMMA METR 824988,-104.75,Transport,Public,NAMMA METRO,0,
1,student,2024-10-26,POS 8900XXXXXX5477 GUPTA PROVISION STORE BANGALORE,-471.93,Groceries,Local,GUPTA PROVISION STORE,0,
1,student,2024-10-26,UPI-PIZZA HUT-881167617066@ybl,-337.21,Food & Dining,Delivery,PIZZA HUT,0,
1,student,2024-10-27,STARBUCKS *41440,-147.43,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-10-28,POS 5019XXXXXX8760 BOX8 BANGALORE,-88.98,Food & Dining,Delivery,BOX8,0,
1,student,2024-10-28,POS 9548XXXXXX4103 MORE SUPERMARKET BANGALORE,-462.23,Groceries,Supermarket,MORE SUPERMARKET,0,
1,student,2024-10-29,UBER *70806,-185.33,Transport,Rideshare,UBER,0,
1,student,2024-10-29,UPI-MUMBAI LOCAL PASS-969094926@axl,-145.79,Transport,Public,MUMBAI LOCAL PASS,0,
1,student,2024-11-01,EATSURE 132062,-1191.24,Food & Dining,Delivery,EATSURE,1,amount_spike
1,student,2024-11-01,POS 7156XXXXXX4348 SHARMA KIRANA DELHI,-280.2,Groceries,Local,SHARMA KIRANA,0,
1,student,2024-11-04,ACH D- RELIANCE FRESH-500945,-384.95,Groceries,Supermarket,RELIANCE FRESH,0,
1,student,2024-11-04,ALLOWANCE FROM PARENTS CHENNAI,15788.89,Income,Other Income,ALLOWANCE FROM PARENTS,0,
1,student,2024-11-04,UPI-PLAYSTATION STORE-541984461@icici,-441.25,Entertainment,Gaming,PLAYSTATION STORE,0,
1,student,2024-11-05,KFC BANGALORE,-161.98,Food & Dining,Restaurant,KFC,0,
1,student,2024-11-07,POS 1721XXXXXX7810 BLINKIT DELHI,-158.69,Groceries,Online,BLINKIT,0,
1,student,2024-11-07,UBER *97737,-90.52,Transport,Rideshare,UBER,0,
1,student,2024-11-07,UPI/873443733/HP PETROL PUMP/oksbi,-108.01,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-11-08,STARBUCKS MUMBAI,-335.45,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-11-08,UPI-NAMMA METRO-635928493@ybl,-65.85,Transport,Public,NAMMA METRO,0,
1,student,2024-11-09,ACH D- DELHI METRO-643725,-170.73,Transport,Public,DELHI METRO,0,
1,student,2024-11-09,MILK DAIRY BOOTH PUNE,-365.66,Groceries,Local,MILK DAIRY BOOTH,0,
1,student,2024-11-10,ACH D- OLA CABS-106732,-156.18,Transport,Rideshare,OLA CABS,0,
1,student,2024-11-10,CULT FIT 081789,-315.95,Health,Fitness,CULT FIT,0,
1,student,2024-11-10,PIZZA HUT 161875,-143.64,Food & Dining,Delivery,PIZZA HUT,0,
1,student,2024-11-10,UBER 137119,-99.64,Transport,Rideshare,UBER,0,
1,student,2024-11-10,UPI/100247029670/BHARAT PETROLEUM/paytm,-156.23,Transport,Fuel,BHARAT PETROLEUM,0,
1,student,2024-11-11,ACH D- SHELL FUEL-860448,-209.26,Transport,Fuel,SHELL FUEL,0,
1,student,2024-11-11,INOX 713895,-270.19,Entertainment,Movies,INOX,0,
1,student,2024-11-14,UPI-KFC-254067378@ybl,-206.81,Food & Dining,Restaurant,KFC,0,
1,student,2024-11-15,UPI-PIZZA HUT-483312630856@ybl,-206.58,Food & Dining,Delivery,PIZZA HUT,0,
1,student,2024-11-16,UPI-SWIGGY-067442186@axl,-1655.68,Food & Dining,Delivery,SWIGGY,1,amount_spike
1,student,2024-11-20,ACH D- BLUE TOKAI-966621,-142.94,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-11-20,GOOGLE ONE *39946,-212.41,Subscriptions,Software,GOOGLE ONE,0,
1,student,2024-11-20,POS 1719XXXXXX2103 FRESH VEGETABLES MART CHENNAI,-192.44,Groceries,Local,FRESH VEGETABLES MART,0,
1,student,2024-11-21,UPI/801612058/RAPIDO/ybl,-113.36,Transport,Rideshare,RAPIDO,0,
1,student,2024-11-22,UPI-SAGAR RATNA-695562010@icici,-90.92,Food & Dining,Restaurant,SAGAR RATNA,0,
1,student,2024-11-23,UBER *36644,-164.95,Transport,Rideshare,UBER,0,
1,student,2024-11-24,BLUE TO 457774,-293.44,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-11-24,UPI/693873884164/EATSURE/ybl,-189.41,Food & Dining,Delivery,EATSURE,0,
1,student,2024-11-26,UPI-HP PETROL PUMP-740935513@axl,-338.43,Transport,Fuel,HP PETROL PUMP,0,
1,student,2024-11-27,COMEDY CLUB  141622,-323.42,Entertainment,Events,COMEDY CLUB TICKETS,0,
1,student,2024-11-29,CAFE COFFEE DAY *26296,-239.07,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-11-30,ACH D- DREAM11-947718,-480.31,Entertainment,Gaming,DREAM11,0,
1,student,2024-12-01,BLUSMART *57282,-127.9,Transport,Rideshare,BLUSMART,0,
1,student,2024-12-02,ACH D- BOX8-248548,-240.74,Food & Dining,Delivery,BOX8,0,
1,student,2024-12-02,ALLOWANCE FROM PARENTS PUNE,15787.18,Income,Other Income,ALLOWANCE FROM PARENTS,0,
1,student,2024-12-02,POS 8145XXXXXX2109 BMTC BUS PASS MUMBAI,-48.97,Transport,Public,BMTC BUS PASS,0,
1,student,2024-12-03,ACH D- GOLDS GYM-967438,-260.22,Health,Fitness,GOLDS GYM,0,
1,student,2024-12-05,MCDONALD 023940,-145.37,Food & Dining,Restaurant,MCDONALDS,0,
1,student,2024-12-06,EATSUR 796048,-140.34,Food & Dining,Delivery,EATSURE,0,
1,student,2024-12-09,POS 1942XXXXXX6828 STARBUCKS NOIDA,-149.56,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-12-09,UPI-CAFE COFFEE DAY-389430079@icici,-325.11,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-12-13,BLINKIT PUNE,-183.73,Groceries,Online,BLINKIT,0,
1,student,2024-12-13,POS 2939XXXXXX6906 MEESHO CHENNAI,-734.66,Shopping,Online,MEESHO,0,
1,student,2024-12-15,PAYTM INSIDER *21807,-389.54,Entertainment,Events,PAYTM INSIDER,0,
1,student,2024-12-16,AIRTEL POSTPAID *14713,-825.42,Utilities,Telecom,AIRTEL POSTPAID,0,
1,student,2024-12-18,ACH D- EATSURE-811160,-391.92,Food & Dining,Delivery,EATSURE,0,
1,student,2024-12-18,ACH D- GOOGLE ONE-480002,-152.3,Subscriptions,Software,GOOGLE ONE,0,
1,student,2024-12-18,ZEPTO *14813,-105.75,Groceries,Online,ZEPTO,0,
1,student,2024-12-19,UPI-SHELL FUEL-817159617@ybl,-84.44,Transport,Fuel,SHELL FUEL,0,
1,student,2024-12-20,POS 3435XXXXXX3401 TATA POWER BANGALORE,-219.16,Utilities,Electricity,TATA POWER,0,
1,student,2024-12-20,UPI/968520859433/BOX8/okhdfc,-381.26,Food & Dining,Delivery,BOX8,0,
1,student,2024-12-21,POS 1779XXXXXX3977 BLUSMART CHENNAI,-100.68,Transport,Rideshare,BLUSMART,0,
1,student,2024-12-21,UPI/981515811/CAFE COFFEE DAY/ybl,-241.62,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-12-22,DMART *45042,-365.69,Groceries,Supermarket,DMART,0,
1,student,2024-12-22,SPENCE 378598,-274.43,Groceries,Supermarket,SPENCERS,0,
1,student,2024-12-23,UPI/178834252/MYNTRA/paytm,-1274.29,Shopping,Online,MYNTRA,0,
1,student,2024-12-23,UPI/451112084/PLAYSTATION STORE/oksbi,-749.32,Entertainment,Gaming,PLAYSTATION STORE,0,
1,student,2024-12-24,UPI-NAMMA METRO-144481591238@icici,-78.97,Transport,Public,NAMMA METRO,0,
1,student,2024-12-25,IRCTC *76926,-434.51,Transport,Public,IRCTC,0,
1,student,2024-12-26,ACH D- CAFE COFFEE DAY-952353,-103.06,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2024-12-26,ACH D- CHAAYOS-871037,-129.26,Food & Dining,Cafe,CHAAYOS,0,
1,student,2024-12-26,UPI-BLUE TOKAI-060115063328@axl,-190.19,Food & Dining,Cafe,BLUE TOKAI,0,
1,student,2024-12-26,UPI/186114211/MILK DAIRY BOOTH/ybl,-126.25,Groceries,Local,MILK DAIRY BOOTH,0,
1,student,2024-12-27,POS 6318XXXXXX1938 UBER HYDERABAD,-129.22,Transport,Rideshare,UBER,0,
1,student,2024-12-28,GOOGLE ONE *21899,-110.32,Subscriptions,Software,GOOGLE ONE,0,
1,student,2024-12-28,UPI/691466510180/PIZZA HUT/okhdfc,-222.23,Food & Dining,Delivery,PIZZA HUT,0,
1,student,2024-12-30,ACH D- OLA CABS-877301,-73.26,Transport,Rideshare,OLA CABS,0,
1,student,2024-12-30,MUMBAI LOC 157863,-72.05,Transport,Public,MUMBAI LOCAL PASS,0,
1,student,2024-12-30,UPI/349153417/STARBUCKS/paytm,-143.44,Food & Dining,Cafe,STARBUCKS,0,
1,student,2024-12-30,UPI/585803522/SWIGGY/paytm,-184.3,Food & Dining,Delivery,SWIGGY,0,
1,student,2024-12-31,POS 7567XXXXXX5448 BHARAT PETROLEUM GURGAON,-78.33,Transport,Fuel,BHARAT PETROLEUM,0,
1,student,2025-01-01,ALLOWANCE FROM PARENTS HYDERABAD,15332.69,Income,Other Income,ALLOWANCE FROM PARENTS,0,
1,student,2025-01-01,DOMINOS PIZZA *26004,-155.33,Food & Dining,Delivery,DOMINOS PIZZA,0,
1,student,2025-01-01,POS 6715XXXXXX6426 DREAM11 HYDERABAD,-592.18,Entertainment,Gaming,DREAM11,0,
1,student,2025-01-01,UPI-BLINKIT-462486412@icici,-237.61,Groceries,Online,BLINKIT,0,
1,student,2025-01-02,EATSURE DELHI,-179.56,Food & Dining,Delivery,EATSURE,0,
1,student,2025-01-02,UPI/039795333163/BOX8/ybl,-260.0,Food & Dining,Delivery,BOX8,0,
1,student,2025-01-03,BOOKS PUBLISHER HYDERABAD,-797.33,Education,Fees,BOOKS PUBLISHER,0,
1,student,2025-01-03,DELHI METRO PUNE,-86.57,Transport,Public,DELHI METRO,0,
1,student,2025-01-04,UPI-CHAAYOS-133947420146@icici,-142.31,Food & Dining,Cafe,CHAAYOS,0,
1,student,2025-01-05,ACH D- HP PETROL PUMP-437548,-90.55,Transport,Fuel,HP PETROL PUMP,0,
1,student,2025-01-05,UPI-MANIPAL HOSPITAL-305653841@icici,-334.65,Health,Clinic,MANIPAL HOSPITAL,0,
1,student,2025-01-06,INDIAN OIL PETROL CHENNAI,-170.39,Transport,Fuel,INDIAN OIL PETROL,0,
1,student,2025-01-06,STARBUCKS NOIDA,-205.32,Food & Dining,Cafe,STARBUCKS,0,
1,student,2025-01-07,UPI/798656648104/RAPIDO/okhdfc,-90.74,Transport,Rideshare,RAPIDO,0,
1,student,2025-01-08,ACH D- CAFE COFFEE DAY-451367,-111.98,Food & Dining,Cafe,CAFE COFFEE DAY,0,
1,student,2025-01-08,UPI-PVR CINEMAS-006225770@axl,-370.89,Entertainment,Movies,PVR CINEMAS,0,
1,student,2025-01-08,UPI/286432864/ADANI ELECTRICITY/ybl,-766.59,Utilities,Electricity,ADANI ELECTRICITY,0,
1,student,2025-01-09,AMAZON MUMBAI,-677.37,Shopping,Online,AMAZON,0,
1,student,2025-01-09,UPI/665145128/MILK DAIRY BOOTH/paytm,-517.43,Groceries,Local,MILK DAIRY BOOTH,0,
1,student,2025-01-10,THIRD WAVE COFFEE HYDERABAD,-196.26,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
1,student,2025-01-11,UPI/279986650716/THIRD WAVE COFFEE/oksbi,-401.49,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
1,student,2025-01-12,STARBUCKS *48913,-418.92,Food & Dining,Cafe,STARBUCKS,0,
1,student,2025-01-12,UPI-GUPTA PROVISION STORE-179100518@ybl,-178.86,Groceries,Local,GUPTA PROVISION STORE,0,
1,student,2025-01-12,UPI-PLAYSTATION STORE-833568842@ybl,-227.15,Entertainment,Gaming,PLAYSTATION STORE,0,
1,student,2025-01-13,POS 6527XXXXXX1266 HP PETROL PUMP BANGALORE,-76.93,Transport,Fuel,HP PETROL PUMP,0,
1,student,2025-01-14,UPI-PUNJABI DHABA-579495858175@axl,-138.12,Food & Dining,Restaurant,PUNJABI DHABA,0,
1,student,2025-01-15,UPI/281064290/BLUSMART/ybl,-119.87,Transport,Rideshare,BLUSMART,0,
